,file_name,igt,merge,#gt,#pred,iou_score,dice_score,over_seg,under_seg,area_gt,area_pred,intersection,union,>0.25,>0.1,>0,>0.5
237,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0013_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.21770918,0.357571714,3.593283582,0,268,1231,268,1231,1.00,1.00,1.00,0.00
238,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0014_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0,0,0,1,84,0,0,84,0.00,0.00,0.00,0.00
239,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0114_2017-01-18_S0002_T0015_1.2.840.113619.2.340.3.1930043041.191.1484740218.516.raw,1,0,1,9,0.133161954,0.235027223,6.50965251,0,259,1945,259,1945,0.00,1.00,1.00,0.00
240,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0001_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.802605783,0.890495072,0.104162405,0.113792868,117336,116206,103984,129558,1.00,1.00,1.00,1.00
241,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0002_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.403055229,0.574539363,0.056158858,0.574309649,3223,1553,1372,3404,1.00,1.00,1.00,1.00
242,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0003_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.447070409,0.617897244,0.693205502,0.243017924,2399,3479,1816,4062,1.00,1.00,1.00,1.00
243,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0004_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.102860142,0.186533429,4.263812155,0.458563536,724,3479,392,3811,0.00,1.00,1.00,0.00
244,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0005_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.113248442,0.203455829,1.94338118,0.666666667,1254,2855,418,3691,0.00,1.00,1.00,0.00
245,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0007_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.584729981,0.737955347,0.231651376,0.279816514,436,415,314,537,1.00,1.00,1.00,1.00
246,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0008_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.625760896,0.769806799,0.087083113,0.319745897,3778,2899,2570,4107,1.00,1.00,1.00,1.00
247,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0009_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0,0,0,1,1662,0,0,1662,0.00,0.00,0.00,0.00
248,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0010_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.143723252,0.251325226,0.575723518,0.773531891,3559,2855,806,5608,1.00,1.00,1.00,0.00
249,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0011_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0,0,0,1,904,0,0,904,0.00,0.00,0.00,0.00
250,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0012_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0,0,0,1,688,0,0,688,0.00,0.00,0.00,0.00
251,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0013_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0,0,0,1,954,0,0,954,0.00,0.00,0.00,0.00
252,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0121_2019-08-26_S0003_T0014_1.2.392.200036.9116.2.6.1.48.1221398285.1566830080.708756.raw,1,0,1,12,0.145403377,0.253890254,0,0.854596623,1066,155,155,1066,1.00,1.00,1.00,0.00
253,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0131_2019-01-04_S0002_T0000_1.2.840.113619.2.340.3.1930047367.240.1546595468.806.raw,1,0,1,4,0.082549634,0.152509653,8.765306122,0.193877551,98,938,79,957,0.00,1.00,1.00,0.00
254,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0131_2019-01-04_S0002_T0001_1.2.840.113619.2.340.3.1930047367.240.1546595468.806.raw,1,0,1,4,0.43373494,0.605042017,0.185714286,0.485714286,70,49,36,83,1.00,1.00,1.00,1.00
255,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0136_2019-06-05_S0002_T0000_1.3.12.2.1107.5.1.4.11021.30000019060510162454800000029.raw,1,0,1,1,0.585714286,0.738738739,0.450777202,0.150259067,193,251,164,280,1.00,1.00,1.00,1.00
256,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0137_2019-08-07_S0002_T0001_1.3.12.2.1107.5.1.4.11021.30000019080711141807600000959.raw,1,0,1,1,0.290769231,0.450536353,2.403141361,0.010471204,191,648,189,650,1.00,1.00,1.00,0.00
257,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0140_2019-02-21_S0003_T0000_1.2.392.200036.9116.2.6.1.48.1221398285.1550715126.555046.raw,1,0,1,1,0.104740904,0.189620758,8.350515464,0.020618557,97,905,95,907,0.00,1.00,1.00,0.00
258,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0146_2019-07-09_S0007_T0000_1.2.840.113619.2.358.3.1930038689.888.1562646048.711.7.raw,1,0,1,2,0.342592593,0.510344828,0.770491803,0.393442623,61,84,37,108,1.00,1.00,1.00,1.00
259,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0146_2019-07-09_S0007_T0001_1.2.840.113619.2.358.3.1930038689.888.1562646048.711.7.raw,1,0,1,2,0,0,0,1,54,0,0,54,0.00,0.00,0.00,0.00
260,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0146_2019-07-09_S0007_T0002_1.2.840.113619.2.358.3.1930038689.888.1562646048.711.7.raw,1,0,1,2,0,0,0,1,58,0,0,58,0.00,0.00,0.00,0.00
261,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0146_2019-07-09_S0007_T0006_1.2.840.113619.2.358.3.1930038689.888.1562646048.711.7.raw,1,0,1,2,0.181883537,0.307785888,4.02166065,0.086642599,277,1367,253,1391,1.00,1.00,1.00,0.00
262,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0150_2019-12-13_S0005_T0000_1.2.840.113619.2.404.3.1879719828.966.1576151686.335.4202496.raw,2,0,1,8,0.636267606,0.777706047,0.267857143,0.193303571,2240,2407,1807,2840,1.00,1.00,1.00,1.00
263,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0153_2019-12-10_S0003_T0012_1.2.840.113619.2.452.3.1930047367.455.1575888223.965.raw,1,0,1,3,0.657090193,0.793065091,0.351284033,0.112084514,11643,14428,10338,15733,1.00,1.00,1.00,1.00
264,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0153_2019-12-10_S0003_T0014_1.2.840.113619.2.452.3.1930047367.455.1575888223.965.raw,1,0,1,3,0,0,0,1,4595,0,0,4595,0.00,0.00,0.00,0.00
265,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0153_2019-12-10_S0003_T0021_1.2.840.113619.2.452.3.1930047367.455.1575888223.965.raw,1,0,1,3,0.655430712,0.791855204,0.205417607,0.20993228,443,441,350,534,1.00,1.00,1.00,1.00
266,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0162_2019-04-08_S0004_T0002_1.3.12.2.1107.5.1.4.11021.30000019040810092460100006441.raw,1,0,1,3,0.75334699,0.859324474,0.310672164,0.012609071,20858,27075,20595,27338,1.00,1.00,1.00,1.00
267,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0174_2019-01-18_S0003_T0000_1.2.840.113619.2.340.3.1879707470.794.1547761563.960.3.raw,1,0,1,2,0.49305096,0.660460993,0.975163399,0.026143791,1530,2982,1490,3022,1.00,1.00,1.00,1.00
268,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0180_2020-01-03_S0006_T0002_1.2.840.113619.2.452.3.1930043041.388.1578051329.837.6.raw,1,0,1,1,0.410780669,0.582345191,0.386597938,0.430412371,388,371,221,538,1.00,1.00,1.00,1.00
269,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0183_2019-05-24_S0006_T0000_1.2.840.113619.2.311.268415876602120923813270226775599722288.raw,1,0,1,5,0.554770318,0.713636364,0.74691358,0.030864198,162,278,157,283,1.00,1.00,1.00,1.00
270,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0187_2017-04-26_S0002_T0000_1.3.12.2.1107.5.1.4.11018.30000017042610413037700005612.raw,1,0,1,6,0.668996052,0.801674817,0.480843669,0.009321431,12659,18628,12541,18746,1.00,1.00,1.00,1.00
271,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0187_2017-04-26_S0002_T0002_1.3.12.2.1107.5.1.4.11018.30000017042610413037700005612.raw,1,0,1,6,0.523522316,0.687252573,0.79049676,0.062634989,463,800,434,829,1.00,1.00,1.00,1.00
272,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0188_2017-07-13_S0002_T0000_1.2.840.113619.2.340.3.1930043041.383.1499938946.79.raw,1,0,1,5,0.262237762,0.415512465,2.714285714,0.025974026,77,284,75,286,1.00,1.00,1.00,0.00
273,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0188_2017-07-13_S0002_T0001_1.2.840.113619.2.340.3.1930043041.383.1499938946.79.raw,1,0,1,5,0.386187456,0.557193696,1.489473684,0.038596491,570,1397,548,1419,1.00,1.00,1.00,1.00
274,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0188_2017-07-13_S0002_T0002_1.2.840.113619.2.340.3.1930043041.383.1499938946.79.raw,1,0,1,5,0.418205805,0.589767442,0.379435851,0.42311192,1099,1051,634,1516,1.00,1.00,1.00,1.00
275,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0188_2017-07-13_S0002_T0003_1.2.840.113619.2.340.3.1930043041.383.1499938946.79.raw,1,0,1,5,0.100653595,0.182897862,8.935064935,0,77,765,77,765,0.00,1.00,1.00,0.00
276,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0188_2017-07-13_S0002_T0004_1.2.840.113619.2.340.3.1930043041.383.1499938946.79.raw,1,0,1,5,0.183870968,0.310626703,4.438596491,0,57,310,57,310,1.00,1.00,1.00,0.00
277,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0192_2019-02-21_S0003_T0000_1.3.12.2.1107.5.1.4.11018.30000019022122131256800000478.raw,1,0,1,1,0.403899721,0.575396825,0.919786096,0.22459893,187,317,145,359,1.00,1.00,1.00,1.00
278,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0194_2019-02-11_S0002_T0000_2.25.209707227783822084022614890381725997005.raw,1,0,1,9,0.295243734,0.455889075,0.086173633,0.679314041,4665,1898,1496,5067,1.00,1.00,1.00,0.00
279,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0195_2019-04-08_S0003_T0005_1.2.840.113619.2.452.3.1930043041.286.1554696631.837.3.raw,1,0,1,4,0.653878576,0.790721381,0.36013612,0.110636131,272994,341106,242791,371309,1.00,1.00,1.00,1.00
280,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0195_2019-04-08_S0003_T0006_1.2.840.113619.2.452.3.1930043041.286.1554696631.837.3.raw,1,0,1,4,0.050160517,0.095529238,14.50349431,0.222336708,22322,341106,17359,346069,0.00,0.00,1.00,0.00
281,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0195_2019-04-08_S0003_T0007_1.2.840.113619.2.452.3.1930043041.286.1554696631.837.3.raw,1,0,1,4,0.03166865,0.061393065,30.51861776,0.001847916,10823,341106,10803,341126,0.00,0.00,1.00,0.00
282,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0195_2019-04-08_S0003_T0008_1.2.840.113619.2.452.3.1930043041.286.1554696631.837.3.raw,1,0,1,4,0.009092507,0.018021157,103.459749,0.050198959,3267,341106,3103,341270,0.00,0.00,1.00,0.00
283,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0195_2019-04-08_S0003_T0009_1.2.840.113619.2.452.3.1930043041.286.1554696631.837.3.raw,1,0,1,4,0.009219656,0.018270862,107.0174161,0.004116529,3158,341106,3145,341119,0.00,0.00,1.00,0.00
284,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0195_2019-04-08_S0003_T0010_1.2.840.113619.2.452.3.1930043041.286.1554696631.837.3.raw,1,0,1,4,0.618603446,0.764366896,0.288647746,0.202838063,5990,6504,4775,7719,1.00,1.00,1.00,1.00
285,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0197_2019-04-12_S0002_T0000_1.3.12.2.1107.5.1.4.11021.30000019041210331572800006892.raw,1,0,1,3,0,0,0,1,1230,0,0,1230,0.00,0.00,0.00,0.00
286,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0197_2019-04-12_S0002_T0001_1.3.12.2.1107.5.1.4.11021.30000019041210331572800006892.raw,1,0,1,3,0,0,0,1,789,0,0,789,0.00,0.00,0.00,0.00
287,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0208_2019-06-26_S0003_T0002_1.2.392.200036.9116.2.6.1.48.1221398285.1561546319.489073.raw,1,0,1,4,0.643207856,0.782868526,0.531328321,0.015037594,399,605,393,611,1.00,1.00,1.00,1.00
288,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0208_2019-06-26_S0003_T0003_1.2.392.200036.9116.2.6.1.48.1221398285.1561546319.489073.raw,1,0,1,4,0.524031008,0.687690743,0.743243243,0.086486486,370,613,338,645,1.00,1.00,1.00,1.00
289,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0208_2019-06-26_S0003_T0004_1.2.392.200036.9116.2.6.1.48.1221398285.1561546319.489073.raw,1,0,1,4,0.6443769,0.783733826,0.209558824,0.220588235,272,269,212,329,1.00,1.00,1.00,1.00
290,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0212_2019-09-12_S0003_T0001_1.2.392.200036.9116.2.6.1.48.1221398285.1568255660.708663.raw,1,0,1,1,0.568106312,0.724576271,0.553548387,0.117419355,775,1113,684,1204,1.00,1.00,1.00,1.00
291,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0215_2019-10-28_S0003_T0003_1.2.392.200036.9116.2.6.1.48.1221398285.1572225728.886381.raw,1,0,1,4,0.369565217,0.53968254,0.570731707,0.419512195,205,236,119,322,1.00,1.00,1.00,1.00
292,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0215_2019-10-28_S0003_T0004_1.2.392.200036.9116.2.6.1.48.1221398285.1572225728.886381.raw,1,0,1,4,0.580693816,0.734732824,0.163157895,0.324561404,570,478,385,663,1.00,1.00,1.00,1.00
293,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0215_2019-10-28_S0003_T0005_1.2.392.200036.9116.2.6.1.48.1221398285.1572225728.886381.raw,1,0,1,4,0.506410256,0.672340426,0.857142857,0.05952381,84,151,79,156,1.00,1.00,1.00,1.00
294,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0215_2019-10-28_S0003_T0006_1.2.392.200036.9116.2.6.1.48.1221398285.1572225728.886381.raw,1,0,1,4,0.354575163,0.523522316,1.217391304,0.213768116,276,553,217,612,1.00,1.00,1.00,1.00
295,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0216_2020-01-27_S0003_T0000_1.2.392.200036.9116.2.6.1.48.1221398285.1580094984.260729.raw,1,0,1,2,0,0,0,1,285,0,0,285,0.00,0.00,0.00,0.00
296,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0218_2019-05-16_S0002_T0000_1.2.840.113619.2.340.3.1879707470.740.1557518099.443.raw,1,0,1,5,0.035980483,0.069461701,13.4119931,0.481449525,6954,96873,3606,100221,0.00,0.00,1.00,0.00
297,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0218_2019-05-16_S0002_T0001_1.2.840.113619.2.340.3.1879707470.740.1557518099.443.raw,1,0,1,5,0.115489475,0.20706511,2.102072434,0.641743282,39374,96873,14106,122141,0.00,1.00,1.00,0.00
298,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0218_2019-05-16_S0002_T0002_1.2.840.113619.2.340.3.1879707470.740.1557518099.443.raw,1,0,1,5,0.042879426,0.082232758,17.09092586,0.224271487,5422,96873,4206,98089,0.00,0.00,1.00,0.00
299,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0218_2019-05-16_S0002_T0003_1.2.840.113619.2.340.3.1879707470.740.1557518099.443.raw,1,0,1,5,0,0,0,1,5340,0,0,5340,0.00,0.00,0.00,0.00
300,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0220_2019-01-07_S0005_T0001_1.2.840.113619.2.311.262390115084015423553144681553550041005.raw,1,0,1,0,0,0,0,1,266,0,0,266,0.00,0.00,0.00,0.00
301,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0222_2019-10-16_S0007_T0000_1.2.840.113619.2.311.220087840872853534623901019030404500427.raw,1,0,1,3,0,0,0,1,454,0,0,454,0.00,0.00,0.00,0.00
302,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0223_2019-12-11_S0010_T0000_1.2.840.113619.2.311.308709939484622634910894581856550402646.raw,1,0,1,4,0.405986736,0.577511474,0.473976222,0.401585205,7570,8118,4530,11158,1.00,1.00,1.00,1.00
303,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0225_2019-10-31_S0007_T0001_1.2.840.113619.2.311.191241791915703532133732747910881960410.raw,1,0,1,1,0.366336634,0.536231884,0.56185567,0.427835052,194,220,111,303,1.00,1.00,1.00,1.00
304,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0226_2019-11-13_S0003_T0000_1.2.840.113619.2.358.3.1930038689.841.1573646912.109.3.raw,1,0,1,1,0.278169014,0.435261708,1.347107438,0.347107438,121,242,79,284,1.00,1.00,1.00,0.00
305,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0226_2019-11-13_S0007_T0000_1.2.840.113619.2.311.79678738860286248146159813120421492425.raw,1,0,1,1,0,0,0,1,29,0,0,29,0.00,0.00,0.00,0.00
306,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0226_2019-11-13_S0007_T0001_1.2.840.113619.2.311.79678738860286248146159813120421492425.raw,1,0,1,1,0.307692308,0.470588235,1.166666667,0.333333333,132,242,88,286,1.00,1.00,1.00,0.00
307,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0001_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0.547684548,0.707747,0.798021434,0.015251443,2426,4325,2389,4362,1.00,1.00,1.00,1.00
308,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0002_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0.456964006,0.627282492,0.802538787,0.176304654,709,1153,584,1278,1.00,1.00,1.00,1.00
309,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0003_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0.519197208,0.683515221,0.557065217,0.191576087,736,1005,595,1146,1.00,1.00,1.00,1.00
310,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0004_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0,0,0,1,452,0,0,452,0.00,0.00,0.00,0.00
311,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0005_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0,0,0,1,631,0,0,631,0.00,0.00,0.00,0.00
312,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0006_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0,0,0,1,92,0,0,92,0.00,0.00,0.00,0.00
313,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0007_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0,0,0,1,1539,0,0,1539,0.00,0.00,0.00,0.00
314,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0008_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0,0,0,1,244,0,0,244,0.00,0.00,0.00,0.00
315,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0227_2019-07-22_S0004_T0009_1.2.840.113619.2.358.3.1930038689.870.1563767772.408.4.raw,1,0,1,5,0.435714286,0.606965174,0.842105263,0.197368421,380,625,305,700,1.00,1.00,1.00,1.00
316,/mnt/fast-disk1/mjc/AutoRecist/Inputs/ConvWeasisToRaw/PDS_AUTO_RECIST_RAW/pg2343_METNET0229_2019-12-06_S0007_T0000_1.2.840.113619.2.311.333074163130369676977305734502377300451.raw,1,0,1,2,0.412,0.583569405,0.712328767,0.294520548,146,207,103,250,1.00,1.00,1.00,1.00
